,user,created_at,tweet,positive,negative,neutral,compound
278,@CNN,2018-03-28 20:05:27+00:00,"RT @CNNMoney: Nasdaq drops nearly 1% on tech slump. Dow inches lower, giving up early gains. Tesla tumbles 8%, Amazon loses 4%. https://t.c…",0.224,0.155,0.621,0.25
279,@CNN,2018-03-28 20:02:52+00:00,A majority of Democratic voters in New York City believe Gov. Andrew Cuomo would be better for the city than his pr… https://t.co/8T7hHOJQ9t,0.121,0.0,0.879,0.4404
280,@CNN,2018-03-28 19:59:54+00:00,"RT @CNNnewsroom: ""President Trump is not the same as the Donald Trump from 12 years ago, and so we can't try to make a comparison between t…",0.0,0.0,1.0,0.0
281,@CNN,2018-03-28 19:56:39+00:00,A federal judge approved $75 million worth of loans to Remington so the company can keep making guns as it works th… https://t.co/XXNzhHcujS,0.19,0.0,0.81,0.5719
282,@CNN,2018-03-28 19:50:43+00:00,Most world leaders visiting other countries make a grand entrance by stepping off a large jet. North Korean leader… https://t.co/ChgciHqyBu,0.15,0.0,0.85,0.4588
283,@CNN,2018-03-28 19:37:33+00:00,Why Trump country is worried about Trump's tariffs https://t.co/mJZHMYxLYj https://t.co/JYL14Rea3j,0.0,0.196,0.804,-0.296
284,@CNN,2018-03-28 19:26:34+00:00,"13,000-year-old footprints were found off the coast of a Canadian island, giving researchers insight into life duri… https://t.co/bJEFqwFXAk",0.13,0.0,0.87,0.34
285,@CNN,2018-03-28 19:11:16+00:00,"President Trump's lawyer John Dowd floated the idea of presidential pardons for Paul Manafort and Michael Flynn, Th… https://t.co/KByVdSCtVj",0.109,0.0,0.891,0.296
286,@CNN,2018-03-28 19:05:40+00:00,"RT @CNNnewsroom: Perhaps President Trump is secretly thinking, 'I want [Michael Avenatti] as my lawyer'"" - constitutional attorney Page Pat…",0.067,0.0,0.933,0.0772
287,@CNN,2018-03-28 19:01:48+00:00,Ireland will hold a referendum on May 25 on whether abortion should be legalized https://t.co/mrdrnzvUu8,0.0,0.0,1.0,0.0
288,@CNN,2018-03-28 18:57:56+00:00,"RT @CNNPolitics: Sarah Sanders says specific instances of the police using deadly force are a ""local matter"" but that they want to make sur…",0.106,0.0,0.894,0.128
289,@CNN,2018-03-28 18:54:59+00:00,White House press secretary Sarah Sanders: “We've put out a number of solutions to fix the DACA problem. Democrats… https://t.co/O7nnEV5sJO,0.138,0.124,0.737,-0.1779
290,@CNN,2018-03-28 18:53:35+00:00,RT @CNNPolitics: White House press secretary Sarah Sanders deflects a question about a New York Times report that Trump’s lawyer John Dowd…,0.0,0.0,1.0,0.0
291,@CNN,2018-03-28 18:49:05+00:00,Asked about the President's reaction after Louisiana's decision not to charge the officers who fatally shot Alton S… https://t.co/QQTKf6os8i,0.0,0.189,0.811,-0.6369
292,@CNN,2018-03-28 18:47:53+00:00,"China's military put on a show of force in the South China Sea, new satellite images show, with drills at sea and i… https://t.co/N85diPGDYY",0.0,0.0,1.0,0.0
293,@CNN,2018-03-28 18:34:24+00:00,President Trump says on Twitter that Chinese President Xi Jinping told him that his meeting with North Korean dicta… https://t.co/lZWjNbrGgO,0.0,0.0,1.0,0.0
294,@CNN,2018-03-28 18:21:08+00:00,The Academy of Motion Picture Arts and Sciences has cleared its president of an allegation of sexual harassment… https://t.co/3XKpRdI5lG,0.072,0.0,0.928,0.1027
295,@CNN,2018-03-28 18:17:46+00:00,"Sarah Sanders holds the White House press briefing. Watch CNN: https://t.co/UYpqI3w42L

Follow live updates:… https://t.co/vBDGbXTzAz",0.0,0.0,1.0,0.0
296,@CNN,2018-03-28 18:08:02+00:00,A lawsuit that accuses President Trump of taking illegal gifts from foreign governments through his family's busine… https://t.co/SXASep2Xru,0.0,0.361,0.639,-0.7845
297,@CNN,2018-03-28 17:57:38+00:00,The first case of super-resistant gonorrhea has been reported in the UK https://t.co/GOja5c0gMM https://t.co/UUx3RLYVid,0.0,0.0,1.0,0.0
298,@CNN,2018-03-28 17:43:37+00:00,A Democratic candidate challenging Rep. Devin Nunes in California took in more than $1 million in the first quarter… https://t.co/LjKe92qgbw,0.082,0.0,0.918,0.1531
299,@CNN,2018-03-28 17:29:31+00:00,"Donations to the NRA tripled in the weeks after the February 14 school shooting in Parkland, Florida https://t.co/UjFiYo7Goz",0.0,0.0,1.0,0.0
300,@FoxNews,2018-03-29 04:15:00+00:00,Six children feared dead after SUV plunged off California cliff; 2 women killed https://t.co/EyNlbeYpVN,0.0,0.545,0.455,-0.9186
301,@FoxNews,2018-03-29 04:10:00+00:00,.@michellemalkin on 2020 census to include citizenship question https://t.co/VkfSanaVEp,0.0,0.0,1.0,0.0
302,@FoxNews,2018-03-29 04:05:00+00:00,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/nFAOz30fIZ,0.0,0.372,0.628,-0.8271
303,@FoxNews,2018-03-29 04:01:48+00:00,.@SteveHiltonx: “These tech companies have just [gotten] too big and too powerful…We actually need to really toughe… https://t.co/PFgN9Jx1tZ,0.0,0.0,1.0,0.0
304,@FoxNews,2018-03-29 04:01:00+00:00,".@TomiLahren: ""You’d be surprised...just how many conservatives and Americans live in California that want the laws… https://t.co/dCqDnKHrJj",0.075,0.0,0.925,0.0772
305,@FoxNews,2018-03-29 03:48:10+00:00,Oklahoma man captures 6-foot rattlesnake before suffering heart attack 20 minutes later https://t.co/Sd20aL177B,0.0,0.36,0.64,-0.7351
306,@FoxNews,2018-03-29 03:36:02+00:00,.@DonaldJTrumpJr tweets his support for 'Roseanne' while skewering late night hosts https://t.co/vxAm33yedR,0.197,0.0,0.803,0.4019
307,@FoxNews,2018-03-29 03:21:49+00:00,.@LindseyGrahamSC: “The North Korean nuclear program destabilizes the entire world.” @foxnewsnight https://t.co/FH2bABC7K3,0.0,0.0,1.0,0.0
308,@FoxNews,2018-03-29 03:03:54+00:00,"On Wednesday, President @realdonaldtrump announced in a tweet that, despite former Supreme Court Justice John Paul… https://t.co/D2IHMPer1m",0.167,0.144,0.689,0.122
309,@FoxNews,2018-03-29 02:55:22+00:00,.@RepGoodlatte: 'Material' Redactions Made In Peter Strzok-Lisa Page Texts @IngrahamAngle https://t.co/NhffORqImP,0.0,0.0,1.0,0.0
310,@FoxNews,2018-03-29 02:50:31+00:00,.@offspring drummer turned OB/GYN saves prospective juror in own malpractice trial https://t.co/GbSRKSszrt,0.0,0.0,1.0,0.0
311,@FoxNews,2018-03-29 02:45:12+00:00,US judge denies Saudi Arabia's bid to dismiss 9/11 lawsuits https://t.co/spt36JVX8M,0.0,0.328,0.672,-0.5267
312,@FoxNews,2018-03-29 02:43:17+00:00,"School bus driver suspended after leaving first-grader on bus for eight hours, report says https://t.co/oiqJww2qlc",0.0,0.181,0.819,-0.4767
313,@FoxNews,2018-03-29 02:40:19+00:00,".@ByronYork on alleged FISA abuse: ""What gives a lot of Republicans problems is a lot of them thought Republican pr… https://t.co/8k7B5Ibr21",0.0,0.289,0.711,-0.7845
314,@FoxNews,2018-03-29 02:36:56+00:00,".@RepGoodlatte on alleged FISA abuse: ""The IG can't look at it from the same perspective that Congress can or from… https://t.co/4uMmyelc6D",0.0,0.174,0.826,-0.6369
315,@FoxNews,2018-03-29 02:35:36+00:00,Grandma's ear bitten off by pit bull while protecting kids at New York playground: reports https://t.co/Fm2IRRUjjY,0.0,0.0,1.0,0.0
316,@FoxNews,2018-03-29 02:21:04+00:00,.@TempePolice have mounted AR-15 assault rifles on the back of eight motorcycles to equip officers with something m… https://t.co/z62UgoozP6,0.0,0.174,0.826,-0.5859
317,@FoxNews,2018-03-29 02:15:28+00:00,"Joe Alioto-Veronese on sanctuary cities: ""What the feds are saying is that we are interfering by telling our citize… https://t.co/BZQj1ynui4",0.0,0.0,1.0,0.0
318,@FoxNews,2018-03-29 02:08:15+00:00,.@dunkindonuts launches its first-ever running shoe https://t.co/oK0E1oZ4ye,0.0,0.0,1.0,0.0
319,@FoxNews,2018-03-29 02:05:42+00:00,.@seanhannity Reveals New Peter Strzok-Lisa Page Texts #Hannity  https://t.co/mP7oHskKPL,0.0,0.0,1.0,0.0
320,@FoxNews,2018-03-29 02:02:55+00:00,"'My Questions Are Totally Sincere': @TuckerCarlson, Former Clinton Spox Battle Over Dem Platform https://t.co/PfR6X7aPZd",0.0,0.167,0.833,-0.3818
321,@FoxNews,2018-03-29 01:56:02+00:00,Ex-Disney Channel star Caroline Sunshine joins Trump's White House press team https://t.co/5MY4QUThYj,0.225,0.0,0.775,0.4939
322,@FoxNews,2018-03-29 01:42:51+00:00,.@DevinNunes: “The Left has continued to say that ‘This is Watergate’ and ‘#Trump’s going to be impeached.’ They’ve… https://t.co/FZMoKq72Qo,0.0,0.0,1.0,0.0
323,@FoxNews,2018-03-29 01:36:25+00:00,"On Wednesday, @LindseyGrahamSC tweeted his support for President @realDonaldTrump's decision to replace Secretary o… https://t.co/3SCiGt1apm",0.162,0.0,0.838,0.4019
324,@FoxNews,2018-03-29 01:32:41+00:00,‘Aggressive’ passenger may have to pay plane’s fuel bill after causing emergency landing https://t.co/iUd655KpRC,0.0,0.25,0.75,-0.4588
325,@FoxNews,2018-03-29 01:24:18+00:00,"Florida woman fails to put car into park, car rolls into pool with husband and child inside, cops say https://t.co/CjqcQHkfG4",0.0,0.128,0.872,-0.4215
326,@FoxNews,2018-03-29 01:11:09+00:00,.@CRTV host and Army veteran @GrahamAllen_1 said Wednesday that the rights and freedoms American citizens have are… https://t.co/62KkdMYYkA,0.115,0.0,0.885,0.296
327,@FoxNews,2018-03-29 01:10:32+00:00,"OPINION: If the Second Amendment falls, our entire Bill of Rights falls https://t.co/B8dGrk2ZYu",0.0,0.0,1.0,0.0
328,@FoxNews,2018-03-29 00:58:43+00:00,".@jmpalmieri on Dem views: ""Congress is broken, it does not react to what the people want. The people want immigrat… https://t.co/dVWmVHfYrY",0.11,0.131,0.759,-0.3612
329,@FoxNews,2018-03-29 00:54:24+00:00,Mother of Hostage Killed By ISIS: 'There Was No One Whose Job It Was to Help Us' https://t.co/m6sQVkLIsD,0.111,0.275,0.615,-0.6124
330,@FoxNews,2018-03-29 00:48:29+00:00,.@TuckerCarlson Debates CA Immigration Law: 'Is There Anything You Won't Make an Excuse For?' #Tucker https://t.co/KVqJZjZJiC,0.0,0.075,0.925,-0.0572
331,@FoxNews,2018-03-29 00:45:17+00:00,".@lizpeek: Census 2020 – Liberals, get over it, we must ask about citizenship! https://t.co/SLwgSHWJHB",0.0,0.0,1.0,0.0
332,@FoxNews,2018-03-29 00:40:41+00:00,".@dbongino on the Second Amendment: ""Liberalism is easy to understand, it's everywhere...To actually understand con… https://t.co/2kGec95E96",0.162,0.0,0.838,0.4404
333,@FoxNews,2018-03-29 00:38:00+00:00,Kansas City Royals' Salvador Perez sprains knee ligament carrying luggage https://t.co/75uYNzgZRh,0.0,0.0,1.0,0.0
334,@FoxNews,2018-03-29 00:25:05+00:00,"OPINION: If the Second Amendment falls, our entire Bill of Rights falls  https://t.co/CGvSxjwWJe",0.0,0.0,1.0,0.0
335,@FoxNews,2018-03-29 00:19:15+00:00,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/hEE53tqepb,0.0,0.372,0.628,-0.8271
336,@FoxNews,2018-03-29 00:12:59+00:00,"Jonathan Turley on alleged FISA abuse: ""People have a really low expectation of their government now and that's a r… https://t.co/IK1yLPukE3",0.0,0.279,0.721,-0.7645
337,@FoxNews,2018-03-29 00:09:20+00:00,"Jonathan Turley on alleged FISA abuse: ""It's a dangerous combination to have a secret court that is based on a stan… https://t.co/woHLq1mtrn",0.0,0.3,0.7,-0.8074
338,@FoxNews,2018-03-29 00:06:22+00:00,"BREAKING: Six children feared dead after SUV plunged off cliff in California; 2 women killed, investigators say https://t.co/eFCbVVTPr0",0.0,0.462,0.538,-0.9186
339,@FoxNews,2018-03-28 23:57:54+00:00,#Trump shares photos of border wall construction on Twitter https://t.co/mfphYgzp2Z,0.196,0.0,0.804,0.296
340,@FoxNews,2018-03-28 23:42:34+00:00,"China reminded Kim Jong Un who's boss during mysterious Beijing meeting, experts say https://t.co/JCbEJzedWH",0.0,0.0,1.0,0.0
341,@FoxNews,2018-03-28 23:29:54+00:00,.@gen_jackkeane: “@POTUS’ administration has confronted Russia more than his predecessors have.” #TheStory https://t.co/ZR9hTcXef3,0.0,0.13,0.87,-0.2023
342,@FoxNews,2018-03-28 23:25:22+00:00,".@LibertyU shows off its new multimillion-dollar gun range. Liberty, which already allows students to have guns in… https://t.co/FoSrzLgrgp",0.156,0.11,0.734,0.25
343,@FoxNews,2018-03-28 23:22:08+00:00,Al Qaeda leader killed by drone strike in Libya identified by Pentagon https://t.co/LGrWmbwVP3,0.0,0.353,0.647,-0.7184
344,@FoxNews,2018-03-28 23:15:41+00:00,".@CharlesHurt: “Without a doubt, I don’t think anybody can question [Rear Adm. Ronny Jackson’s] qualifications, and… https://t.co/eH1Ns3Shv7",0.0,0.152,0.848,-0.3612
345,@FoxNews,2018-03-28 23:06:05+00:00,"Charles Lane on @POTUS replacing Shulkin as VA secretary: ""It's a strange irony that these are the people that our… https://t.co/oj2CIlxQZG",0.0,0.143,0.857,-0.25
346,@FoxNews,2018-03-28 22:51:12+00:00,".@ByronYork on replacing Shulkin as VA secretary: ""It simply didn't work out and [helping veterans] really was one… https://t.co/gZfruPSh9N",0.0,0.0,1.0,0.0
347,@FoxNews,2018-03-28 22:44:16+00:00,"Former Trump administration officials, from Comey to Shulkin https://t.co/qU3TvgVoW4 https://t.co/70SSvYShgs",0.0,0.0,1.0,0.0
348,@FoxNews,2018-03-28 22:34:10+00:00,"On ""Your World"" with @TeamCavuto, Joe Piscopo discussed the #Roseanne reboot and the main character,… https://t.co/x5TPpZ6kWh",0.0,0.0,1.0,0.0
349,@FoxNews,2018-03-28 22:26:08+00:00,"NASDAQ closes lower as @amazon, @tesla shares fall. @DeirdreBolton has the story. #SpecialReport… https://t.co/HUYxodz5ue",0.134,0.134,0.732,0.0
350,@FoxNews,2018-03-28 22:21:43+00:00,"Documents suggest possible coordination between CIA, FBI, Obama WH and Dem officials early in Trump-Russia probe: i… https://t.co/gwVHgDWYSe",0.0,0.0,1.0,0.0
351,@FoxNews,2018-03-28 22:14:42+00:00,.@DonaldJTrumpJr tweets his support for 'Roseanne' while skewering late night hosts https://t.co/nlwFyAYm46,0.197,0.0,0.803,0.4019
352,@FoxNews,2018-03-28 22:10:07+00:00,.@POTUS to replace David Shulkin with Adm. Ronny Jackson as Veterans Affairs secretary in latest White House shuffl… https://t.co/SsyE24xZwa,0.0,0.0,1.0,0.0
353,@FoxNews,2018-03-28 22:08:13+00:00,WARRIORS HELPING WARRIORS: @paws4prplhearts is bringing veterans and dogs together to not only get the dogs trained… https://t.co/ExsSRY1g4t,0.147,0.0,0.853,0.4466
354,@FoxNews,2018-03-28 22:00:35+00:00,Who is David Shulkin? 3 things to know about Trump's former secretary of Veterans Affairs https://t.co/a2A06xE4Xf,0.0,0.0,1.0,0.0
355,@FoxNews,2018-03-28 21:56:32+00:00,.@kimguilfoyle: “I think this is an example of @POTUS…winning.” #TheFive https://t.co/UkisT39CJh,0.0,0.0,1.0,0.0
356,@FoxNews,2018-03-28 21:48:40+00:00,.@greggutfeld: 'Roseanne' Reboot Replaced 'Demonization with Dialogue' https://t.co/IZiHF0NsFI,0.0,0.0,1.0,0.0
357,@FoxNews,2018-03-28 21:41:27+00:00,BREAKING: #Trump to replace David Shulkin with Adm. Ronny Jackson as Veterans Affairs secretary… https://t.co/Zpv9UbPnB1,0.0,0.0,1.0,0.0
358,@FoxNews,2018-03-28 21:27:07+00:00,"Surgeons amazed after removing over 2,000 gallstones from woman https://t.co/YEuOWzC7N5",0.262,0.0,0.738,0.4939
359,@FoxNews,2018-03-28 21:12:19+00:00,Judge rules suit against #Trump over foreign gifts can move forward https://t.co/kqi3Awd4i7,0.0,0.0,1.0,0.0
360,@FoxNews,2018-03-28 21:03:39+00:00,Combat Vet on Calls for 2nd Amendment Repeal: 'Our Rights and Freedoms Are Not Up for Debate' https://t.co/MwTbOAnoVt,0.107,0.117,0.777,-0.0516
361,@FoxNews,2018-03-28 20:56:39+00:00,Arizona police department mounts AR-15 rifles on backs of some motorcycles https://t.co/a2fWHRGqio,0.0,0.098,0.902,-0.0516
362,@FoxNews,2018-03-28 20:53:33+00:00,"Orange County, CA Supervisor Called a 'Racist B----' Amid Sanctuary Controversy https://t.co/DuYJZxGpQR",0.0,0.286,0.714,-0.6124
363,@FoxNews,2018-03-28 20:44:41+00:00,.@POTUS secures trade deal with South Korea ahead of potential meeting with North Korea. @TeamCavuto https://t.co/vnBI3EkS6F,0.133,0.0,0.867,0.3182
364,@FoxNews,2018-03-28 20:35:08+00:00,TUNE IN to the latest #HemmerTime podcast with @BillHemmer and @CardinalDolan on the sanctity of silence.… https://t.co/UiBHKAFFli,0.0,0.0,1.0,0.0
365,@FoxNews,2018-03-28 20:25:04+00:00,".@WhiteHouse: No pardons under consideration for Manafort, Flynn https://t.co/qJj0aB6rST",0.193,0.193,0.614,0.0
366,@FoxNews,2018-03-28 20:19:22+00:00,"'ACLU effect' is to blame for Chicago's sharp rise in crime, study says https://t.co/MFbLymBU9l",0.0,0.33,0.67,-0.7096
367,@FoxNews,2018-03-28 20:14:45+00:00,"Driver leaves 1 dead, others in life-threatening condition in San Francisco hit-and-run https://t.co/OJtSdht8Ut",0.0,0.281,0.719,-0.6486
368,@FoxNews,2018-03-28 20:14:44+00:00,Donations Pour in for Rifle Team After School District Rejects NRA's 'Dirty Money' https://t.co/mVV8pTl1BA,0.0,0.337,0.663,-0.7269
369,@FoxNews,2018-03-28 20:08:00+00:00,"Florida woman fails to put car into park, car rolls into pool with husband and child inside, cops say https://t.co/jXKlozKkTP",0.0,0.128,0.872,-0.4215
370,@FoxNews,2018-03-28 20:00:03+00:00,Al Qaeda leader killed by drone strike in Libya identified by Pentagon https://t.co/PNQIv22Spy,0.0,0.353,0.647,-0.7184
371,@FoxNews,2018-03-28 19:50:00+00:00,https://t.co/Sd20aLiHZ9,0.0,0.0,1.0,0.0
372,@FoxNews,2018-03-28 19:41:41+00:00,Largest Christian university opens 'sophisticated' gun range for students https://t.co/vJShCwR0dP,0.0,0.211,0.789,-0.34
373,@FoxNews,2018-03-28 19:27:55+00:00,"DOJ Inspector General investigates alleged FISA abuses by DOJ, FBI - via @brookefoxnews

https://t.co/I6X1UxpkK7",0.0,0.231,0.769,-0.5574
374,@FoxNews,2018-03-28 19:18:38+00:00,Driver hits 5 people in San Francisco; 4 in life-threatening condition https://t.co/r8LQDk8aYm,0.0,0.0,1.0,0.0
375,@FoxNews,2018-03-28 19:13:59+00:00,Donations Pour in for Rifle Team After School District Rejects NRA's 'Dirty Money' https://t.co/rf9gi0WpSh,0.0,0.337,0.663,-0.7269
376,@FoxNews,2018-03-28 19:08:48+00:00,"Menendez kicks off re-election bid, slams Trump on immigration https://t.co/rfEeEigw7V",0.0,0.0,1.0,0.0
377,@FoxNews,2018-03-28 19:04:23+00:00,"Scott Gottlieb on opioid crisis: ""If you go back 15 years ago, we didn't recognize how addictive these products cou… https://t.co/VUoz7OWouJ",0.0,0.17,0.83,-0.6249
378,@FoxNews,2018-03-28 18:58:55+00:00,.@marcthiessen: @realDonaldTrump Must Look Kim 'In the Eye' and Show He's Different From His Predecessors https://t.co/4AGOzpqn6A,0.0,0.0,1.0,0.0
379,@FoxNews,2018-03-28 18:57:49+00:00,"Adm. Robert Natter on denuclearizing NoKo: ""The reality is that both sides have to sit down and we need to get clea… https://t.co/3Yy4WJPqly",0.0,0.0,1.0,0.0
380,@FoxNews,2018-03-28 18:55:02+00:00,"Adm. Robert Natter on denuclearizing NoKo: ""We've got long-standing relationships with nations like Japan...we have… https://t.co/4Q5FMGcRq8",0.143,0.0,0.857,0.3612
381,@FoxNews,2018-03-28 18:50:58+00:00,".@jmpalmieri on 2016 election: ""We ran [@HillaryClinton] as the female facsimile of the qualities we look for in a… https://t.co/XY0nSpFZeR",0.0,0.0,1.0,0.0
382,@FoxNews,2018-03-28 18:42:18+00:00,.@PressSec on the 2020 census citizenship question: “The goal is to have data that we can use for specific things.” https://t.co/bETu1MlNOF,0.0,0.0,1.0,0.0
383,@FoxNews,2018-03-28 18:38:47+00:00,".@PressSec on North Korea: “We’re going to be cautiously optimistic, but we feel like things are moving in the righ… https://t.co/VGEmz7BLOg",0.205,0.0,0.795,0.5994
384,@FoxNews,2018-03-28 18:34:14+00:00,.@PressSec: “Certainly we want to make sure that all law enforcement is carrying out the letter of the law.” https://t.co/Xfz1l0JFxB,0.167,0.0,0.833,0.3818
385,@FoxNews,2018-03-28 18:21:23+00:00,".@PressSec: “Following on the success of tax reform, infrastructure is the next piece of the president’s successful… https://t.co/MsC6NjCAnT",0.179,0.0,0.821,0.5719
386,@FoxNews,2018-03-28 18:18:24+00:00,".@PressSec: “According to market watch, hiring is strong, unemployment is low, and recent tax cuts are putting more… https://t.co/mAUmwgxFNW",0.129,0.282,0.588,-0.4404
387,@FoxNews,2018-03-28 18:11:49+00:00,WATCH: @PressSec Sarah Sanders holds @WhiteHouse briefing. https://t.co/gIkWDO6mtg,0.0,0.0,1.0,0.0
388,@FoxNews,2018-03-28 17:57:33+00:00,Cherry Tree buds are silhouetted against the morning sky near the Washington Monument. https://t.co/7DSTvTAwI7,0.0,0.0,1.0,0.0
389,@FoxNews,2018-03-28 17:45:30+00:00,Amazon discovery: 'Uninhabited' areas were once home to a million people https://t.co/eJuHVIgsmm,0.145,0.0,0.855,0.1779
390,@FoxNews,2018-03-28 17:35:20+00:00,Awaiting @WhiteHouse briefing https://t.co/21PSZF6K58,0.0,0.0,1.0,0.0
391,@FoxNews,2018-03-28 17:29:13+00:00,'Your State Is a Sanctuary Disaster': Ingraham Battles CA Dem Over Census Backlash https://t.co/OHFDYobx1S,0.0,0.178,0.822,-0.3818
392,@FoxNews,2018-03-28 17:13:33+00:00,"Warning, graphic content: Utah trooper knocked into the air by out-of-control car https://t.co/2qaytnyQtr https://t.co/EPu1yo3TJH",0.0,0.156,0.844,-0.34
393,@FoxNews,2018-03-28 17:05:15+00:00,"OPINION: Liz Peek: Census 2020 – Liberals, get over it, we must ask about citizenship! https://t.co/nxlRNKOkm7",0.0,0.0,1.0,0.0
394,@FoxNews,2018-03-28 16:53:32+00:00,Where does Trump stand on gun control? A look at the president's views https://t.co/uLRWPrmMM6,0.0,0.167,0.833,-0.34
395,@FoxNews,2018-03-28 16:40:00+00:00,'Deadly' scorpion sighting on English street turns out to be child's toy (via @travfed) https://t.co/CUS1soWaVV,0.0,0.0,1.0,0.0
396,@FoxNews,2018-03-28 16:39:13+00:00,.@adrienneelrod on @POTUS: “I think it's important that there is dialogue here...He cannot conduct diplomacy via Tw… https://t.co/XtPWeTkqxD,0.096,0.0,0.904,0.2023
397,@FoxNews,2018-03-28 16:31:19+00:00,.@TomiLahren: You’d be surprised...just how many conservatives and Americans live in California that want the laws… https://t.co/8Z1o9pxhnQ,0.075,0.0,0.925,0.0772
398,@FoxNews,2018-03-28 16:25:24+00:00,RT @FoxBusiness: 4 tips on protecting your online footprint https://t.co/49DQiUufxF,0.0,0.0,1.0,0.0
399,@FoxNews,2018-03-28 16:19:00+00:00,We want Zuckerberg: UK lawmakers urge embattled Facebook CEO to appear before them https://t.co/zbaLR1L8qr,0.091,0.0,0.909,0.0772
400,@nytimes,2018-03-29 04:08:47+00:00,"Anbang Was Seized by China. Now, It Has a Deal for You. https://t.co/3ZEHUjWgat",0.0,0.0,1.0,0.0
401,@nytimes,2018-03-29 04:02:02+00:00,RT @maggieNYT: Trump called a supporter with a large megaphone - @therealroseanne - to thank her and congratulate her after the Roseanne re…,0.328,0.0,0.672,0.7783
402,@nytimes,2018-03-29 03:54:55+00:00,"Mireille Knoll, Murdered Holocaust Survivor, Is Honored in Paris https://t.co/CK02eLDlje",0.356,0.249,0.395,0.2263
403,@nytimes,2018-03-29 03:47:00+00:00,New police finding in Skripal poisoning case narrows the possibilities for how the victims were sickened https://t.co/8jQNusfhdi,0.0,0.407,0.593,-0.8625
404,@nytimes,2018-03-29 03:32:03+00:00,A top Morgan Stanley broker was repeatedly accused of violence against ex-wives and girlfriends. Bank managers were… https://t.co/n5WfJMF3sA,0.081,0.285,0.633,-0.6705
405,@nytimes,2018-03-29 03:17:06+00:00,Drones and computer vision have confirmed centuries-old Inuit wisdom that a few caribou lead a migration over treac… https://t.co/DrVR3VdZiY,0.265,0.0,0.735,0.6597
406,@nytimes,2018-03-29 03:02:01+00:00,Walmart customers looking to toss the latest issue of Cosmopolitan magazine into their shopping carts will have to… https://t.co/oLMjDPeoTR,0.0,0.0,1.0,0.0
407,@nytimes,2018-03-29 02:47:01+00:00,The Second Avenue subway in NYC cost $2.5 billion per mile of track — 5 times more than the international average.… https://t.co/0u9sMZy5Bd,0.0,0.0,1.0,0.0
408,@nytimes,2018-03-29 02:32:03+00:00,"Water squirted from toy rubber ducks contains bacteria often associated with infections acquired in hospitals, a st… https://t.co/wmNoGpHnmo",0.0,0.0,1.0,0.0
409,@nytimes,2018-03-29 02:17:03+00:00,"RT @nytimesworld: In a first, a South African woman was sent to prison for racist speech -- specifically, a slur that is offensive in her c…",0.0,0.34,0.66,-0.8834
410,@nytimes,2018-03-29 02:06:06+00:00,"The reboot of ""Roseanne"" got off to an enormously strong start on Tuesday night https://t.co/AW9oKd48KP",0.204,0.0,0.796,0.5563
411,@nytimes,2018-03-29 01:55:04+00:00,"Ecuador cuts off Julian Assange’s internet access. Again.
https://t.co/5rRq2DTGdx",0.0,0.216,0.784,-0.296
412,@nytimes,2018-03-29 01:44:02+00:00,"The Justice Dept.'s watchdog will investigate the surveillance of a former Trump campaign official, responding to p… https://t.co/UQfGlfh03r",0.175,0.0,0.825,0.5267
413,@nytimes,2018-03-29 01:32:06+00:00,"Days after researchers announced that a tiny mummy once rumored to be an alien was actually a human infant, Chilean… https://t.co/pn29RpMNdu",0.0,0.0,1.0,0.0
414,@nytimes,2018-03-29 01:16:21+00:00,Evening Briefing: Here's what you need to know at the end of the day https://t.co/9ykDo2yYvp,0.0,0.0,1.0,0.0
415,@nytimes,2018-03-29 01:00:09+00:00,"RT @jdelreal: Two police officers, 10 minutes, 20 bullets. Another young black man dead, this time in his grandmother’s backyard in Califor…",0.0,0.17,0.83,-0.6486
416,@nytimes,2018-03-29 00:47:03+00:00,RT @nytopinion: .@RickyGervais is not alone in presenting himself as a noble bulwark against a wave of supposed left-wing censorship. And a…,0.208,0.0,0.792,0.5775
417,@nytimes,2018-03-29 00:32:06+00:00,"Dr. Cacioppo once explained, by an insight he had after surviving a near-fatal car crash: that love and social conn… https://t.co/FHUVIeyJop",0.245,0.103,0.651,0.5719
418,@nytimes,2018-03-29 00:17:02+00:00,All the major firings and resignations in the Trump administration — so far https://t.co/SBd0eoufFP,0.0,0.155,0.845,-0.296
419,@nytimes,2018-03-29 00:02:07+00:00,"Under Ben Carson, HUD is attempting to scale back federal efforts to enforce fair housing laws, sidelining official… https://t.co/DJQGb8AfBo",0.113,0.0,0.887,0.3182
420,@nytimes,2018-03-28 23:47:02+00:00,The “catastrophic” failure of a storage tank this month at an Ohio fertility clinic caused the apparent loss of mor… https://t.co/52b9GDuT1Z,0.0,0.237,0.763,-0.6808
421,@nytimes,2018-03-28 23:32:04+00:00,"Thousands gathered in Paris to honor Mireille Knoll, an 85-year-old grandmother and Holocaust survivor who was murd… https://t.co/l1fwvli1BF",0.263,0.0,0.737,0.6908
422,@nytimes,2018-03-28 23:17:01+00:00,"RT @nytgraphics: David Shulkin lasted 408 days in the Trump administration, longer than many. https://t.co/yOiUwbJLp9 https://t.co/xL83LH8d…",0.0,0.0,1.0,0.0
